AA,AIS,AV,EU,FJ,Fz,G,In,K,R,U,V,Vk,Wi,Wo,committees,date,fdf,id,other,title,year
0,0,0,1,0,0,0,0,0,0,0,0,0,Fz (fdf),01.12.2014,Fz,581/14,0,Bemerkungen des Bundesrechnungshofes 2014 zur Haushalts- und Wirtschaftsführung des Bundes (einschließlich der Feststellungen zur Jahresrechnung 2013),2014
0,0,0,1,0,0,1,0,1,0,1,1,0,EU (fdf) - Fz - K - U - Vk - Wi,26.11.2014,EU,580/14,0,"Mitteilung der Kommission an das Europäische Parlament, den Rat, die Europäische Zentralbank, den Europäischen Wirtschafts- und Sozialausschuss, den Ausschuss der Regionen und die Europäische Investitionsbank: Eine Investitionsoffensive für Europa",2014
,,,,,,,,,,,,,,,,20.11.2014,,579/14,,Fortschrittsbericht zur Lage in Afghanistan 2014 einschließlich einer Zwischenbilanz des Afghanistan-Engagements,2014
,,,,,,,,,,,,,,,,25.11.2014,,578/14,,"Wahl eines Mitglieds und eines stellvertretenden Mitglieds der ""Kommission Lagerung hoch radioaktiver Abfallstoffe"" gemäß § 3 Absatz 1 Satz 2 Nummer 3, Satz 4 bis 6 des Standortauswahlgesetzes",2014
,,,,,,,,,,,,,,,,28.11.2014,,577/14,,Wahl des zweiten stellvertretenden Vorsitzenden der Europakammer,2014
0,0,0,0,0,0,0,1,0,0,0,0,0,R (fdf),28.11.2014,R,576/14,0,Gesetz zu dem Europäischen Übereinkommen vom 27. November 2008 über die Adoption von Kindern (revidiert),2014
0,0,0,0,0,0,0,0,0,0,0,0,0,EU (fdf),28.11.2014,EU,575/14,0,Gesetz zum Vorschlag für einen Beschluss des Rates über einen Dreigliedrigen Sozialgipfel für Wachstum und Beschäftigung und zur Aufhebung des Beschlusses 2003/174/EG,2014
0,0,0,0,0,0,0,1,0,0,0,0,0,R (fdf),28.11.2014,R,574/14,0,... Gesetz zur Änderung des Strafgesetzbuches - Umsetzung europäischer Vorgaben zum Sexualstrafrecht,2014
0,0,0,0,0,0,1,0,0,0,0,0,0,K (fdf),28.11.2014,K,573/14,0,Fünfundzwanzigstes Gesetz zur Änderung des Bundesausbildungsförderungsgesetzes (25. BAföGÄndG),2014
0,0,0,1,0,0,0,0,0,0,0,0,0,Fz (fdf),28.11.2014,Fz,572/14,0,Gesetz zur Änderung von Gesetzen über Sondervermögen des Bundes,2014
0,0,0,1,0,0,0,0,0,0,0,0,0,Fz (fdf),28.11.2014,Fz,571/14,0,Gesetz über die Feststellung des Bundeshaushaltsplans für das Haushaltsjahr 2015 (Haushaltsgesetz 2015),2014
0,0,0,0,0,0,0,1,0,0,0,0,0,R (fdf),28.11.2014,R,570/14,0,Gesetz zur Änderung des Grundgesetzes (Artikel 91b),2014
0,0,0,0,0,0,0,0,1,0,0,0,0,AV (fdf) - U,21.11.2014,AV,569/14,0,Benennung eines Mitglieds und eines stellvertretenden Mitglieds für den Beirat des Klärschlamm-Entschädigungsfonds,2014
0,0,0,0,0,0,0,0,0,0,0,1,0,Wi (fdf),21.11.2014,Wi,568/14,0,Dritte Verordnung zur Änderung der Außenwirtschaftsverordnung,2014
,,,,,,,,,,,,,,,,04.12.2014,,567/14,,Wahl der Vorsitzenden des Gesundheitsausschusses,2014
0,0,0,0,1,0,0,0,0,0,0,0,0,AV (fdf) - G,20.11.2014,AV,566/14,0,"Vorläufige Verordnung zur Ergänzung unionsrechtlicher Vorschriften betreffend die Information der Verbraucher über die Art und Weise der Kennzeichnung von Stoffen oder Erzeugnissen, die Allergien und Unverträglichkeiten auslösen, bei unverpackten Lebensmitteln (Vorläufige Lebensmittelinformations-Ergänzungsverordnung - VorlLMIEV)",2014
0,1,0,1,1,0,0,0,0,0,0,1,0,Wi (fdf) - AS - Fz - G,19.11.2014,Wi,565/14,0,Jahresgutachten 2014/2015 des Sachverständigenrates zur Begutachtung der gesamtwirtschaftlichen Entwicklung,2014
0,1,1,0,1,0,1,0,0,0,0,1,0,AS (fdf) - FJ - FS - G - K - Wi,21.11.2014,AS,564/14,0,Zweiter Bericht der Bundesregierung gemäß § 154 Absatz 4 Sechstes Buch Sozialgesetzbuch zur Anhebung der Regelaltersgrenze auf 67 Jahre,2014
