AA,AIS,AV,EU,FJ,Fz,G,In,K,R,U,V,Vk,Wi,Wo,committees,date,fdf,id,other,title,year;
"0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,EU (fdf) - A - U - Vk - Wi,28.02.2007,EU,146/07,0,""Vorschlag fÌ_r eine Richtlinie des EuropÌ_ischen Parlaments und des Rates zur Ìãnderung der Richtlinie 98/70/EG im Hinblick auf die Spezifikationen fÌ_r Otto-, Diesel- und GasÌ¦lkraftstoffe und die EinfÌ_hrung eines Systems zur ÌÏberwachung und Verringerung der Treibhausgasemissionen bei der Verwendung von fÌ_r den StraÌÙenverkehr bestimmten Kraftstoffen, zur Ìãnderung der Richtlinie 1999/32/EG des Rates im Hinblick auf die Spezifikationen fÌ_r von Binnenschiffen gebrauchte Kraftstoffe und zur Aufhebung der Richtlinie 93/12/EWG"",2007";
0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,G (fdf) - A - AS - FJ - In - Vk,01.03.2007,G,145/07,0,Entwurf eines Gesetzes zum Schutz vor den Gefahren des Passivrauchens,2007;
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,R (fdf) - In,27.02.2007,R,144/07,0,EntschlieÌÙung des Bundesrates zur Schaffung einer Rechtsgrundlage fÌ_r verdeckte Online-Durchsuchungen im Strafverfahren,2007;
",,,,,,,,,,,,,,,,27.02.2007,,143/07,,""Benennung eines stellvertretenden Mitglieds fÌ_r den Beirat der Bundesnetzagentur fÌ_r ElektrizitÌ_t, Gas, Telekommunikation, Post und Eisenbahnen"",2007";
",,,,,,,,,,,,,,,,27.02.2007,,142/07,,""Benennung eines Mitglieds und eines stellvertretenden Mitglieds fÌ_r den Beirat der Bundesnetzagentur fÌ_r ElektrizitÌ_t, Gas, Telekommunikation, Post und Eisenbahnen"",2007";
0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,EU (fdf) - AS - K - Wi,26.02.2007,EU,141/07,0,Mitteilung der Kommission der EuropÌ_ischen Gemeinschaften: Ein kohÌ_renter Indikator- und Benchmark-Rahmen zur Beobachtung der Fortschritte bei der Erreichung der Lissabon-Ziele im Bereich der allgemeinen und beruflichen Bildung,2007;
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Fz (fdf),01.03.2007,Fz,140/07,0,Viertes Gesetz zur Ìãnderung des Kraftfahrzeugsteuergesetzes,2007;
"0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,EU (fdf) - K - R - Wi,26.02.2007,EU,139/07,0,""Mitteilung der Kommission der EuropÌ_ischen Gemeinschaften an das EuropÌ_ische Parlament, den Rat und den EuropÌ_ischen Wirtschafts- und Sozialausschuss Ì_ber wissenschaftliche Informationen im Digitalzeitalter: Zugang, Verbreitung und Bewahrung"",2007";
0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,EU (fdf) - AS - Fz - G - In - Wi,23.02.2007,EU,138/07,0,Vorschlag fÌ_r eine Verordnung des EuropÌ_ischen Parlaments und des Rates zu Gemeinschaftsstatistiken Ì_ber Ì¦ffentliche Gesundheit und Ì_ber Gesundheitsschutz und Sicherheit am Arbeitsplatz,2007;
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,In (fdf),23.02.2007,In,137/07,0,Entwurf eines ... Gesetzes zur Ìãnderung des StaatsangehÌ¦rigkeitsgesetzes (StAG),2007;
0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,EU (fdf) - A - AS - U - Wi - Wo,20.02.2007,EU,136/07,0,Vorschlag fÌ_r eine Verordnung des EuropÌ_ischen Parlaments und des Rates Ì_ber die Vorschriften fÌ_r die Akkreditierung und MarktÌ_berwachung im Zusammenhang mit der Vermarktung von Produkten,2007;
0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,EU (fdf) - AS - Wi - Wo,20.02.2007,EU,135/07,0,Vorschlag fÌ_r einen Beschluss des EuropÌ_ischen Parlaments und des Rates Ì_ber einen gemeinsamen Rechtsrahmen fÌ_r die Vermarktung von Produkten,2007;
"0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,EU (fdf) - AS - Wi - Wo,20.02.2007,EU,134/07,0,""Vorschlag fÌ_r eine Verordnung des EuropÌ_ischen Parlaments und des Rates zur Festlegung von Verfahren im Zusammenhang mit der Anwendung bestimmter nationaler technischer Vorschriften fÌ_r Produkte, die in einem anderen Mitgliedstaat rechtmÌ_ÌÙig in den Verkehr gebracht worden sind, und zur Aufhebung der Entscheidung 3052/95/EG"",2007";
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,EU (fdf) - K,20.02.2007,EU,133/07,0,Benennung von Beauftragten des Bundesrates in Beratungsgremien der EuropÌ_ischen Union (EuropÌ_isches Netzwerk zur QualitÌ_tssicherung in der beruflichen Bildung),2007;
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,FJ (fdf),19.02.2007,FJ,132/07,0,Vierter Bericht der Bundesregierung Ì_ber den Anteil von Frauen in wesentlichen Gremien im Einflussbereich des Bundes (Vierter Gremienbericht),2007;
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,AS (fdf) - Wi,16.02.2007,AS,131/07,0,Verordnung Ì_ber das Inverkehrbringen kindergesicherter Feuerzeuge (Feuerzeugverordnung),2007;
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,A (fdf) - Fz - In,16.02.2007,A,130/07,0,Zweite Verordnung zur Ìãnderung der Ersten Agrarstatistikverordnung,2007;
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,A (fdf) - Fz,16.02.2007,A,129/07,0,Verordnung zum Schutz gegen die Verschleppung von Tierseuchen im Viehverkehr (Viehverkehrsverordnung - ViehVerkV),2007;
0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,EU (fdf) - In - R - U - Vk - Wi,15.02.2007,EU,128/07,0,Vorschlag fÌ_r eine Richtlinie des EuropÌ_ischen Parlaments und des Rates Ì_ber den strafrechtlichen Schutz der Umwelt,2007;
0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,Vk (fdf) - G - In,15.02.2007,Vk,127/07,0,Zweite Verordnung zur Ìãnderung luftrechtlicher Vorschriften Ì_ber Anforderungen an Flugbesatzungen,2007;
"0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,EU (fdf),16.02.2007,EU,126/07,0,""Entwurf eines Gesetzes zu dem Abkommen vom 25. Juni 2005 zur Ìãnderung des Partnerschaftsabkommens vom 23. Juni 2000 zwischen den Mitgliedern der Gruppe der Staaten in Afrika, im Karibischen Raum und im Pazifischen Ozean einerseits und der EuropÌ_ischen Gemeinschaft und ihren Mitgliedstaaten andererseits (AKP-EG-Partnerschaftsabkommen)"",2007";
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Wi (fdf),16.02.2007,Wi,125/07,0,Entwurf eines Gesetzes zur Neuordnung der ERP-WirtschaftsfÌ¦rderung (ERP-WirtschaftsfÌ¦rderungsneuordnungsgesetz),2007;
0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,Vk (fdf) - FJ - In,16.02.2007,Vk,124/07,0,Entwurf eines Gesetzes zur EinfÌ_hrung eines Alkoholverbots fÌ_r FahranfÌ_nger und FahranfÌ_ngerinnen,2007;
0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,U (fdf) - A - Vk - Wi - Wo,16.02.2007,U,123/07,0,Entwurf eines Ersten Gesetzes zur Ìãnderung des Bundesnaturschutzgesetzes,2007;
0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,R (fdf) - In - U,16.02.2007,R,122/07,0,Entwurf eines Gesetzes zur Umsetzung des VN-ÌÏbereinkommens vom 13. April 2005 zur BekÌ_mpfung nuklearterroristischer Handlungen,2007;
0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,R (fdf) - In - U,16.02.2007,R,121/07,0,Entwurf eines Gesetzes zu dem Internationalen ÌÏbereinkommen der Vereinten Nationen vom 13. April 2005 zur BekÌ_mpfung nuklearterroristischer Handlungen,2007;
0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,K (fdf) - FJ - FS - Fz,16.02.2007,K,120/07,0,Entwurf eines Zweiundzwanzigsten Gesetzes zur Ìãnderung des BundesausbildungsfÌ¦rderungsgesetzes (22. BAfÌ¦GÌãndG),2007;
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,In (fdf),16.02.2007,In,119/07,0,Entwurf eines Zweiten Gesetzes zur Ìãnderung des Ersten Gesetzes zur Ìãnderung des Bundesgrenzschutzgesetzes,2007;
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,In (fdf) - Fz,16.02.2007,In,118/07,0,Entwurf eines Dritten Gesetzes zur Ìãnderung des Bundesministergesetzes,2007;
0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,Fz (fdf) - FJ - In - K - R - Wi,16.02.2007,Fz,117/07,0,Entwurf eines Gesetzes zur weiteren StÌ_rkung des bÌ_rgerschaftlichen Engagements,2007;
0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,Fz (fdf) - In - R,16.02.2007,Fz,116/07,0,Entwurf eines Gesetzes zur Ìãnderung des Zollfahndungsdienstgesetzes und anderer Gesetze,2007;
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Fz (fdf),16.02.2007,Fz,115/07,0,Entwurf eines Achten Gesetzes zur Ìãnderung des Gesetzes Ì_ber die Deutsche Bundesbank,2007;
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,AS (fdf) - Fz - In,16.02.2007,AS,114/07,0,Entwurf eines Gesetzes zur Anpassung des Dienstrechts in der Bundesagentur fÌ_r Arbeit (Dienstrechtsanpassungsgesetz BA - DRAnpGBA),2007;
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,A (fdf) - Fz,16.02.2007,A,113/07,0,Entwurf eines Dritten Gesetzes zur Ìãnderung des Rindfleischetikettierungsgesetzes,2007;
0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,EU (fdf) - A - R - Wi,15.02.2007,EU,112/07,0,GrÌ_nbuch der Kommission der EuropÌ_ischen Gemeinschaften: Die ÌÏberprÌ_fung des gemeinschaftlichen Besitzstands im Verbraucherschutz,2007;
",,,,,,,,,,,,,,,,22.02.2007,,111/07,,""Wahl des Vorsitzenden des Ausschusses fÌ_r StÌ_dtebau, Wohnungswesen und Raumordnung"",2007";
"0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,K (fdf),15.02.2007,K,110/07,0,""Benennung eines Mitglieds des Kuratoriums der Stiftung """"Haus der Geschichte der Bundesrepublik Deutschland"""""",2007";
0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,EU (fdf) - Fz - In - K - U - Vk - Wi,14.02.2007,EU,109/07,0,Mitteilung der Kommission der EuropÌ_ischen Gemeinschaften an das EuropÌ_ische Parlament und den Rat: Ein wettbewerbsfÌ_higes Kfz-Regelungssystem fÌ_r das 21. Jahrhundert - Stellungnahme der Kommission zum Schlussbericht der hochrangigen Gruppe CARS 21 (Ein Beitrag zur Strategie der EU fÌ_r Wachstum und BeschÌ_ftigung),2007;
0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,EU (fdf) - Fz - U - Vk - Wi,14.02.2007,EU,108/07,0,Mitteilung der Kommission der EuropÌ_ischen Gemeinschaften an den Rat und das EuropÌ_ische Parlament: Ergebnisse der ÌÏberprÌ_fung der Strategie der Gemeinschaft zur Minderung der CO2-Emissionen von Personenkraftwagen und leichten Nutzfahrzeugen,2007;
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,Fz (fdf) - A - Wi,13.02.2007,Fz,107/07,0,EntschlieÌÙung des Bundesrates zum Entwurf eines Gesetzes zur Erleichterung der Unternehmensnachfolge,2007;
"0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,EU (fdf) - K,13.02.2007,EU,106/07,0,""Benennung von Beauftragten des Bundesrates in Beratungsgremien der EuropÌ_ischen Union (Ausschuss der Kommission fÌ_r das """"EuropÌ_ische Jahr des interkulturellen Dialogs"""" (2008))"",2007";
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,EU (fdf) - K,13.02.2007,EU,105/07,0,Benennung von Beauftragten des Bundesrates in Beratungsgremien der EuropÌ_ischen Union (Ausschuss der Kommission fÌ_r das integrierte Programm im Bereich des lebenslangen Lernens (2007 bis 2013)),2007;
"0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,EU (fdf) - A,13.02.2007,EU,104/07,0,""Benennung von Beauftragten des Bundesrates in Beratungsgremien der EuropÌ_ischen Union (Ratsarbeitsgruppe """"Reform der Gemeinsamen Marktordnung Obst und GemÌ_se"""")"",2007";
,,,,,,,,,,,,,,,,13.02.2007,,103/07,,Benennung von Beauftragten des Bundesrates in Beratungsgremien der EuropÌ_ischen Union (Ratsarbeitsgruppe Rechtsinformatik),2007;
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,R (fdf),26.02.2007,R,102/07,0,Verfahren vor dem Bundesverfassungsgericht,2007;
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,U (fdf),16.02.2007,U,101/07,0,Gesetz zu der Vereinbarung vom 11. April 2006 zwischen der Regierung der Bundesrepublik Deutschland und der Regierung der Republik Polen Ì_ber die DurchfÌ_hrung des ÌÏbereinkommens vom 25. Februar 1991 Ì_ber die UmweltvertrÌ_glichkeitsprÌ_fung im grenzÌ_berschreitenden Rahmen (Vertragsgesetz zur Deutsch-Polnischen UVP-Vereinbarung),2007;
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Vk (fdf),16.02.2007,Vk,100/07,0,FÌ_nftes Gesetz zur Ìãnderung eisenbahnrechtlicher Vorschriften,2007;
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,U (fdf),16.02.2007,U,99/07,0,Gesetz zur AusfÌ_hrung des Protokolls Ì_ber Schadstofffreisetzungs- und -verbringungsregister vom 21. Mai 2003 sowie zur DurchfÌ_hrung der Verordnung (EG) Nr. 166/2006,2007;
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,U (fdf),16.02.2007,U,98/07,0,Gesetz zu dem Protokoll vom 21. Mai 2003 Ì_ber Schadstofffreisetzungs- und -verbringungsregister,2007;
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,U (fdf),16.02.2007,U,97/07,0,Gesetz Ì_ber die UmweltvertrÌ_glichkeit von Wasch- und Reinigungsmitteln (Wasch- und Reinigungsmittelgesetz - WRMG),2007;
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,R (fdf),16.02.2007,R,96/07,0,Gesetz zur Vereinfachung des Insolvenzverfahrens,2007;
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,R (fdf),16.02.2007,R,95/07,0,Zweites Gesetz zur Ìãnderung des Umwandlungsgesetzes,2007;
0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,Fz (fdf) - FJ - G,16.02.2007,Fz,94/07,0,Achtes Gesetz zur Ìãnderung des Versicherungsaufsichtsgesetzes sowie zur Ìãnderung des Finanzdienstleistungsaufsichtsgesetzes und anderer Vorschriften,2007;
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AS (fdf),16.02.2007,AS,93/07,0,Zweites Gesetz Ì_ber die Bereinigung von Bundesrecht im ZustÌ_ndigkeitsbereich des Bundesministeriums fÌ_r Wirtschaft und Technologie und des Bundesministeriums fÌ_r Arbeit und Soziales,2007;
"0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,K (fdf),16.02.2007,K,92/07,0,""Gesetz zur AusfÌ_hrung des UNESCO - ÌÏbereinkommens vom 14. November 1970 Ì_ber MaÌÙnahmen zum Verbot und zur VerhÌ_tung der rechtswidrigen Einfuhr, Ausfuhr und ÌÏbereignung von Kulturgut (AusfÌ_hrungsgesetz zum KulturgutÌ_bereinkommen - KGÌÏAG)"",2007";
"1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AA (fdf),16.02.2007,AA,91/07,0,""Gesetz zu dem ÌÏbereinkommen vom 14. November 1970 Ì_ber MaÌÙnahmen zum Verbot und zur VerhÌ_tung der rechtswidrigen Einfuhr, Ausfuhr und ÌÏbereignung von Kulturgut"",2007";
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,EU (fdf),12.02.2007,EU,90/07,0,GrÌ_nbuch der Kommission der EuropÌ_ischen Gemeinschaften: Der diplomatische und konsularische Schutz des UnionsbÌ_rgers in DrittlÌ_ndern,2007;
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,Fz (fdf) - Wi,09.02.2007,Fz,89/07,0,Bericht der Bundesregierung Ì_ber die risikoadÌ_quate Eigenmittelausstattung der Versicherungsunternehmen und den Stand ihres Kapitalanlagenmanagements,2007;
,,,,,,,,,,,,,,,,01.02.2007,,88/07,,Bericht der Bundesregierung zu der EntschlieÌÙung des Bundesrates zum ZwÌ¦lften Gesetz zur Ìãnderung des Arzneimittelgesetzes,2007;
,,,,,,,,,,,,,,,,02.02.2007,,87/07,,Bericht der Bundesregierung zu der EntschlieÌÙung des Bundesrates zur Verordnung Ì_ber energiesparenden WÌ_rmeschutz und energiesparende Anlagentechnik bei GebÌ_uden (Energieeinsparverordnung - EnEV),2007;
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,R (fdf) - Fz,09.02.2007,R,86/07,0,Entwurf eines Gesetzes zur EinfÌ_hrung einer Vorauszahlungsverpflichtung der GebÌ_hren fÌ_r das Berufungsverfahren in bÌ_rgerlichen Rechtsstreitigkeiten sowie zur Ìãnderung des JustizvergÌ_tungs- und -entschÌ_digungsgesetzes,2007;
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Wi (fdf),09.02.2007,Wi,85/07,0,Achtundsiebzigste Verordnung zur Ìãnderung der AuÌÙenwirtschaftsverordnung,2007;
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A (fdf),05.02.2007,A,84/07,0,Agrarpolitischer Bericht 2007 der Bundesregierung,2007;
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,EU (fdf) - A,05.02.2007,EU,83/07,0,Vorschlag fÌ_r eine Richtlinie des Rates Ì_ber das Inverkehrbringen von Vermehrungsmaterial und Pflanzen von Obstarten zur Fruchterzeugung (Neufassung),2007;
0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,EU (fdf) - AS - FJ - G - Wi,05.02.2007,EU,82/07,0,GrÌ_nbuch der Kommission der EuropÌ_ischen Gemeinschaften fÌ_r ein rauchfreies Europa: Strategieoptionen auf EU-Ebene,2007;
0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,EU (fdf) - Fz - Vk - Wi,05.02.2007,EU,81/07,0,Vorschlag fÌ_r eine Richtlinie des EuropÌ_ischen Parlaments und des Rates zu Flughafenentgelten,2007;
"0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,EU (fdf) - In - U - Vk - Wi,05.02.2007,EU,80/07,0,""Mitteilung der Kommission der EuropÌ_ischen Gemeinschaften an den Rat, das EuropÌ_ische Parlament, den EuropÌ_ischen Wirtschafts- und Sozialausschuss und den Ausschuss der Regionen: """"Ein Aktionsplan fÌ_r KapazitÌ_t, Effizienz und Sicherheit von FlughÌ_fen in Europa"""""",2007";
",,,,,,,,,,,,,,,,02.02.2007,,79/07,,""Benennung eines stellvertretenden Mitglieds des Kuratoriums der Stiftung """"Haus der Geschichte der Bundesrepublik Deutschland"""""",2007";
,,,,,,,,,,,,,,,,02.02.2007,,78/07,,Entwurf eines Gesetzes zur Verbesserung von Fusionsprozessen von Krankenkassen,2007;
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AS (fdf) - A,02.02.2007,AS,77/07,0,EntschlieÌÙung des Bundesrates zur Eckpunkteregelung der Bundesregierung zur Zulassung von SaisonkrÌ_ften aus Mittel- und Osteuropa fÌ_r 2006 und 2007,2007;
0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,R (fdf) - FJ - In - K,02.02.2007,R,76/07,0,Entwurf eines Gesetzes zur Verbesserung des Jugendschutzes (JuSchVerbG),2007;
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,G (fdf) - Wi,02.02.2007,G,75/07,0,Gesetz zur StÌ_rkung des Wettbewerbs in der gesetzlichen Krankenversicherung (GKV-WettbewerbsstÌ_rkungsgesetz - GKV-WSG),2007;
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AA (fdf),01.02.2007,AA,74/07,0,Gesetz zu dem ÌÏbereinkommen vom 20. Oktober 2005 Ì_ber den Schutz und die FÌ¦rderung der Vielfalt kultureller Ausdrucksformen,2007;
0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,Wi (fdf) - AS - Fz - G - U,31.01.2007,Wi,73/07,0,Jahreswirtschaftsbericht 2007 der Bundesregierung Den Aufschwung fÌ_r Reformen nutzen,2007;
0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,EU (fdf) - A - Fz - U,29.01.2007,EU,72/07,0,Vorschlag fÌ_r eine Verordnung des Rates mit besonderen Vorschriften fÌ_r den Obst- und GemÌ_sesektor und zur Ìãnderung bestimmter Verordnungen,2007;
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A (fdf),26.01.2007,A,71/07,0,Zweite Verordnung zur Ìãnderung der BetriebsprÌ_miendurchfÌ_hrungsverordnung und der InVeKoS-Verordnung,2007;
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A (fdf),26.01.2007,A,70/07,0,""Verordnung zur Ìãnderung marktordnungsrechtlicher Vorschriften im Bereich der AbsatzmaÌÙnahmen fÌ_r Butter, Butterfett und Rahm"",2007";
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A (fdf),26.01.2007,A,69/07,0,Verordnung Ì_ber BeschrÌ_nkungen fÌ_r das Inverkehrbringen bestimmter Erzeugnisse aus Reis (ReisBeschrV),2007;
0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,Wi (fdf) - AS - Fz - In - R - Vk,26.01.2007,Wi,68/07,0,Entwurf eines Zweiten Gesetzes zum Abbau bÌ_rokratischer Hemmnisse insbesondere in der mittelstÌ_ndischen Wirtschaft,2007;
0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,R (fdf) - AS - FJ - G - In,25.01.2007,R,67/07,0,Bericht der Bundesregierung zu den Auswirkungen des Gesetzes zur Regelung der RechtsverhÌ_ltnisse der Prostituierten (Prostitutionsgesetz - ProstG),2007;
"0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,EU (fdf),26.01.2007,EU,66/07,0,""Entwurf eines Gesetzes zu dem Abkommen vom 15. Dezember 2003 Ì_ber Politischen Dialog und Zusammenarbeit zwischen der EuropÌ_ischen Gemeinschaft und ihren Mitgliedstaaten einerseits und der Republik Costa Rica, der Republik El Salvador, der Republik Guatemala, der Republik Honduras, der Republik Nicaragua und der Republik Panama andererseits"",2007";
0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,Wi (fdf) - In - R,26.01.2007,Wi,65/07,0,Entwurf eines Gesetzes zum Schutz vor GefÌ_hrdung der Sicherheit der Bundesrepublik Deutschland durch das Verbreiten von hochwertigen Erdfernerkundungsdaten (Satellitendatensicherheitsgesetz - SatDSiG),2007;
0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,R (fdf) - A - Fz - K - Wi,26.01.2007,R,64/07,0,Entwurf eines Gesetzes zur Verbesserung der Durchsetzung von Rechten des geistigen Eigentums,2007;
0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,R (fdf) - K - Vk,26.01.2007,R,63/07,0,Entwurf eines Zweiten Gesetzes Ì_ber die Bereinigung von Bundesrecht im ZustÌ_ndigkeitsbereich des Bundesministeriums der Justiz,2007;
0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,EU (fdf) - Fz - In - U - Wi,25.01.2007,EU,62/07,0,Vorschlag fÌ_r eine Verordnung des EuropÌ_ischen Parlaments und des Rates Ì_ber die Energiestatistik,2007;
"0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,EU (fdf) - A - Fz - U - Vk - Wi,24.01.2007,EU,61/07,0,""Mitteilung der Kommission der EuropÌ_ischen Gemeinschaften an den Rat, das EuropÌ_ische Parlament, den EuropÌ_ischen Wirtschafts- und Sozialausschuss und den Ausschuss der Regionen: Begrenzung des globalen Klimawandels auf 2 Grad Celsius - Der Weg in die Zukunft bis 2020 und darÌ_ber hinaus"",2007";
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Fz (fdf),24.01.2007,Fz,60/07,0,HaushaltsfÌ_hrung 2007 Einwilligung in eine Ì_berplanmÌ_ÌÙige Ausgabe bei Kapitel 600 Titel 882 05 - Beteiligung des Bundes an den Kosten des Landes Mecklenburg-Vorpommern fÌ_r zusÌ_tzliche SicherheitsmaÌÙnahmen fÌ_r den G8-Gipfel 2007 in Heiligendamm -,2007;
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,A (fdf) - EU - G,24.01.2007,A,59/07,0,EntschlieÌÙung des Bundesrates zur Optimierung der Lebensmittelsicherheit,2007;
0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,U (fdf) - A - G - Vk - Wi - Wo,22.01.2007,U,58/07,0,Umweltbericht 2006 Umwelt - Innovation - BeschÌ_ftigung,2007;
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,R (fdf),26.01.2007,R,57/07,0,Gesetz zu dem Budapester ÌÏbereinkommen vom 22. Juni 2001 Ì_ber den Vertrag Ì_ber die GÌ_terbefÌ¦rderung in der Binnenschifffahrt (CMNI),2007;
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,K (fdf),26.01.2007,K,56/07,0,Gesetz zu dem ÌÏbereinkommen vom 11. April 1997 Ì_ber die Anerkennung von Qualifikationen im Hochschulbereich in der europÌ_ischen Region,2007;
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,In (fdf),26.01.2007,In,55/07,0,Gesetz zu dem Internationalen ÌÏbereinkommen vom 19. Oktober 2005 gegen Doping im Sport,2007;
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Wi (fdf),26.01.2007,Wi,54/07,0,Gesetz zur Vereinheitlichung von Vorschriften Ì_ber bestimmte elektronische Informations- und Kommunikationsdienste (Elektronischer-GeschÌ_ftsverkehr-Vereinheitlichungsgesetz - ElGVG),2007;
0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,U (fdf) - Fz - Vk - Wo,26.01.2007,U,53/07,0,Gesetz zur Verbesserung des Schutzes vor FluglÌ_rm in der Umgebung von FlugplÌ_tzen,2007;
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,R (fdf),26.01.2007,R,52/07,0,Gesetz zur Umsetzung des Haager ÌÏbereinkommens vom 13. Januar 2000 Ì_ber den internationalen Schutz von Erwachsenen,2007;
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,R (fdf),26.01.2007,R,51/07,0,Gesetz zu dem Haager ÌÏbereinkommen vom 13. Januar 2000 Ì_ber den internationalen Schutz von Erwachsenen,2007;
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,R (fdf),26.01.2007,R,50/07,0,Gesetz zur Ìãnderung des Anerkennungs- und VollstreckungsausfÌ_hrungsgesetzes,2007;
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,R (fdf),26.01.2007,R,49/07,0,Gesetz zur StÌ_rkung der Selbstverwaltung der Rechtsanwaltschaft,2007;
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,R (fdf),26.01.2007,R,48/07,0,Gesetz zum PfÌ_ndungsschutz der Altersvorsorge,2007;
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,R (fdf) - Wo,26.01.2007,R,47/07,0,Gesetz zur Ìãnderung des Wohnungseigentumsgesetzes und anderer Gesetze,2007;
