AA,AIS,AV,EU,FJ,Fz,G,In,K,R,U,V,Vk,Wi,Wo,committees,date,fdf,id,other,title,year;;;;;;
"0,0,1,1,0,1,0,0,1,1,1,0,0,1,0,EU (fdf) - AV - Fz - K - R - U - Wi,02.12.2011,EU,808/11,0,""Vorschlag fÌ_r eine Verordnung des EuropÌ_ischen Parlaments und des Rates Ì_ber die Regeln fÌ_r die Beteiligung am Rahmenprogramm fÌ_r Forschung und Innovation """"Horizont 2020"""" (2014-2020) sowie fÌ_r die Verbreitung der Ergebnisse"",2011";;;;;;
"0,0,1,1,1,1,1,0,1,0,1,0,0,1,0,EU (fdf) - AV - FJ - Fz - G - K - U - Wi,05.12.2011,EU,807/11,0,""Vorschlag fÌ_r eine Verordnung des EuropÌ_ischen Parlaments und des Rates Ì_ber das Rahmenprogramm fÌ_r Forschung und Innovation """"Horizont 2020"""" (2014-2020)"",2011";;;;;;
0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,EU (fdf) - Fz - Wi,02.12.2011,EU,806/11,0,Vorschlag fÌ_r eine Verordnung des EuropÌ_ischen Parlaments und des Rates Ì_ber ein Programm fÌ_r die WettbewerbsfÌ_higkeit von Unternehmen und fÌ_r kleine und mittlere Unternehmen (2014-2020),2011;;;;;;
0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,EU (fdf) - Fz - K - Wi,02.12.2011,EU,805/11,0,Vorschlag fÌ_r eine Verordnung des EuropÌ_ischen Parlaments und des Rates zur Ìãnderung der Verordnung (EG) Nr. 294/2008 zur Errichtung des EuropÌ_ischen Innovations- und Technologieinstituts,2011;;;;;;
0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,EU (fdf) - In - K - Wi,02.12.2011,EU,804/11,0,Vorschlag fÌ_r eine Verordnung des EuropÌ_ischen Parlaments und des Rates betreffend den Aufbau und den Betrieb der europÌ_ischen Satellitennavigationssysteme,2011;;;;;;
"0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,EU (fdf) - AS - FJ - Fz - G - K - Wi,02.12.2011,EU,803/11,0,""Mitteilung der Kommission an das EuropÌ_ische Parlament, den Rat, den EuropÌ_ischen Wirtschafts- und Sozialausschuss und den Ausschuss der Regionen: Jahreswachstumsbericht 2012"",2011";;;;;;
0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,EU (fdf) - AV - Fz - U,02.12.2011,EU,802/11,0,Vorschlag fÌ_r eine Verordnung des EuropÌ_ischen Parlaments und des Rates Ì_ber den EuropÌ_ischen Meeres- und Fischereifonds zur Aufhebung der Verordnungen (EG) Nr. 1198/2006 des Rates und (EG) Nr. 861/2006 des Rates sowie der Verordnung (EU) Nr. .../2011 des Rates Ì_ber die integrierte Meerespolitik,2011;;;;;;
0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,EU (fdf) - In - R - Wi,02.12.2011,EU,801/11,0,Vorschlag fÌ_r eine Verordnung des EuropÌ_ischen Parlaments und des Rates Ì_ber spezifische Anforderungen an die AbschlussprÌ_fung bei Unternehmen von Ì¦ffentlichem Interesse,2011;;;;;;
0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,EU (fdf) - In - Wi,02.12.2011,EU,800/11,0,Vorschlag fÌ_r eine Richtlinie des EuropÌ_ischen Parlaments und des Rates zur Ìãnderung der Richtlinie 2006/43/EG Ì_ber AbschlussprÌ_fungen von JahresabschlÌ_ssen und konsolidierten AbschlÌ_ssen,2011;;;;;;
0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,EU (fdf) - U - Vk - Wi,01.12.2011,EU,799/11,0,Vorschlag fÌ_r eine Verordnung des EuropÌ_ischen Parlaments und des Rates Ì_ber Regeln und Verfahren fÌ_r lÌ_rmbedingte BetriebsbeschrÌ_nkungen auf FlughÌ_fen der Union im Rahmen eines ausgewogenen Ansatzes sowie zur Aufhebung der Richtlinie 2002/30/EG des EuropÌ_ischen Parlaments und des Rates,2011;;;;;;
0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,EU (fdf) - U - Vk,01.12.2011,EU,798/11,0,Vorschlag fÌ_r eine Verordnung des EuropÌ_ischen Parlaments und des Rates Ì_ber gemeinsame Regeln fÌ_r die Zuweisung von Zeitnischen auf FlughÌ_fen in der EuropÌ_ischen Union (Neufassung),2011;;;;;;
0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,EU (fdf) - AS - In - U - Vk - Wi,01.12.2011,EU,797/11,0,Vorschlag fÌ_r eine Verordnung des EuropÌ_ischen Parlaments und des Rates Ì_ber Bodenabfertigungsdienste auf FlughÌ_fen der Union und zur Aufhebung der Richtlinie 96/67/EG,2011;;;;;;
"0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,EU (fdf) - G - In - R,01.12.2011,EU,796/11,0,""Vorschlag fÌ_r eine Verordnung des EuropÌ_ischen Parlaments und des Rates zur Auflegung des Programms """"Justiz"""" fÌ_r den Zeitraum 2014 bis 2020"",2011";;;;;;
"0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,EU (fdf) - FJ - In,01.12.2011,EU,795/11,0,""Vorschlag fÌ_r eine Verordnung des EuropÌ_ischen Parlaments und des Rates zur Auflegung des Programms """"Rechte und UnionsbÌ_rgerschaft"""" fÌ_r den Zeitraum 2014 bis 2020"",2011";;;;;;
"0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,EU (fdf) - Fz - In - R,01.12.2011,EU,794/11,0,""Vorschlag fÌ_r eine Verordnung des EuropÌ_ischen Parlaments und des Rates zur Schaffung eines Instruments fÌ_r die finanzielle UnterstÌ_tzung der polizeilichen Zusammenarbeit, der KriminalprÌ_vention und KriminalitÌ_tsbekÌ_mpfung und des Krisenmanagements im Rahmen des Fonds fÌ_r die innere Sicherheit"",2011";;;;;;
"0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,EU (fdf) - Fz - In,01.12.2011,EU,793/11,0,""Vorschlag fÌ_r eine Verordnung des EuropÌ_ischen Parlaments und des Rates zur Festlegung allgemeiner Bestimmungen fÌ_r den Asyl- und Migrationsfonds und das Instrument fÌ_r die finanzielle UnterstÌ_tzung der polizeilichen Zusammenarbeit, der KriminalprÌ_vention und KriminalitÌ_tsbekÌ_mpfung und des Krisenmanagements"",2011";;;;;;
0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,EU (fdf) - AS - FJ - Fz - In,01.12.2011,EU,792/11,0,Vorschlag fÌ_r eine Verordnung des EuropÌ_ischen Parlaments und des Rates zur Einrichtung des Asyl- und Migrationsfonds,2011;;;;;;
0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,EU (fdf) - Fz - In,01.12.2011,EU,791/11,0,Vorschlag fÌ_r eine Verordnung des EuropÌ_ischen Parlaments und des Rates zur Schaffung eines Instruments fÌ_r die finanzielle UnterstÌ_tzung fÌ_r AuÌÙengrenzen und Visa im Rahmen des Fonds fÌ_r die innere Sicherheit,2011;;;;;;
,,,,,,,,,,,,,,,,06.12.2011,,790/11,,Wahl der Vorsitzenden des Ausschusses fÌ_r Familie und Senioren,2011;;;;;;
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Wi (fdf),02.12.2011,Wi,789/11,0,Zweites Gesetz zur Neuregelung energiewirtschaftsrechtlicher Vorschriften,2011;;;;;;
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,R (fdf),02.12.2011,R,788/11,0,Gesetz zur Aufhebung von Sperrregelungen bei der BekÌ_mpfung von Kinderpornographie in Kommunikationsnetzen,2011;;;;;;
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,In (fdf),02.12.2011,In,787/11,0,Gesetz zur WiedergewÌ_hrung der Sonderzahlung,2011;;;;;;
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,In (fdf),02.12.2011,In,786/11,0,Gesetz zur Errichtung einer Visa-Warndatei und zur Ìãnderung des Aufenthaltsgesetzes,2011;;;;;;
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,G (fdf),02.12.2011,G,785/11,0,Gesetz zur Verbesserung der Versorgungsstrukturen in der gesetzlichen Krankenversicherung (GKV-Versorgungsstrukturgesetz - GKV-VStG),2011;;;;;;
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,Fz (fdf) - Wi,02.12.2011,Fz,784/11,0,Gesetz zur Optimierung der GeldwÌ_scheprÌ_vention,2011;;;;;;
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,AV (fdf),02.12.2011,AV,783/11,0,Gesetz zur Ìãnderung des Seefischereigesetzes und des Seeaufgabengesetzes,2011;;;;;;
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AS (fdf),02.12.2011,AS,782/11,0,Viertes Gesetz zur Ìãnderung des Vierten Buches Sozialgesetzbuch und anderer Gesetze,2011;;;;;;
,,,,,,,,,,,,,,,,30.11.2011,,781/11,,Vorschlag fÌ_r eine Verordnung des EuropÌ_ischen Parlaments und des Rates Ì_ber gemeinsame Bestimmungen fÌ_r die ÌÏberwachung und Bewertung der ÌÏbersichten Ì_ber die gesamtstaatliche Haushaltsplanung und fÌ_r die GewÌ_hrleistung der Korrektur Ì_bermÌ_ÌÙiger Defizite der Mitgliedstaaten im Euro-WÌ_hrungsgebiet,2011;;;;;;
",,,,,,,,,,,,,,,,30.11.2011,,780/11,,""Vorschlag fÌ_r eine Verordnung des EuropÌ_ischen Parlaments und des Rates Ì_ber den Ausbau der wirtschafts- und haushaltspolitischen ÌÏberwachung von Mitgliedstaaten, die von gravierenden Schwierigkeiten in Bezug auf ihre finanzielle StabilitÌ_t im Euro-WÌ_hrungsgebiet betroffen oder bedroht sind"",2011";;;;;;
0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,EU (fdf) - Fz - Wi,30.11.2011,EU,779/11,0,GrÌ_nbuch der Kommission Ì_ber die DurchfÌ_hrbarkeit der EinfÌ_hrung von StabilitÌ_tsanleihen,2011;;;;;;
,,,,,,,,,,,,,,,,30.11.2011,,778/11,,Gesetz zur StÌ_rkung eines aktiven Schutzes von Kindern und Jugendlichen (Bundeskinderschutzgesetz - BKiSchG),2011;;;;;;
,,,,,,,,,,,,,,,,15.12.2011,,777/11,,Neubenennung von Beauftragten des Bundesrates in Beratungsgremien der EuropÌ_ischen Union,2011;;;;;;
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Fz (fdf),29.11.2011,Fz,776/11,0,HaushaltsfÌ_hrung 2011 ÌÏber- und auÌÙerplanmÌ_ÌÙige Ausgaben und VerpflichtungsermÌ_chtigungen im dritten Vierteljahr des Haushaltsjahres 2011; VierteljÌ_hrliche Mitteilung gemÌ_ÌÙ å¤ 37 Absatz 4 BHO,2011;;;;;
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Fz (fdf),29.11.2011,Fz,775/11,0,HaushaltsfÌ_hrung 2011 Mitteilung gemÌ_ÌÙ å¤ 37 Absatz 4 BHO Ì_ber die Einwilligung in eine Ì_berplanmÌ_ÌÙige Ausgabe bei Kapitel 3002 Titel 661 50 - BAfÌ¦G ZinszuschÌ_sse und Erstattung von DarlehensausfÌ_llen an die Kreditanstalt fÌ_r Wiederaufbau - bis zur HÌ¦he von 41.100 T Euro,2011;;;;;;
0,0,1,1,0,0,0,1,1,1,0,0,0,1,0,EU (fdf) - AV - In - K - R - Wi,29.11.2011,EU,774/11,0,Vorschlag fÌ_r eine Verordnung des EuropÌ_ischen Parlaments und des Rates Ì_ber die Online-Beilegung verbraucherrechtlicher Streitigkeiten (Verordnung Ì_ber Online-Streitbeilegung),2011;;;;;;
0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,In (fdf) - AS - FJ - FS - Wi,30.11.2011,In,773/11,0,Entwurf eines Gesetzes zur Ìãnderung des Aufenthaltsgesetzes (Aufenthaltsgesetz - AufenthG) - ErgÌ_nzung um einen å¤ 25b - AufenthaltsgewÌ_hrung bei nachhaltiger Integration,2011;;;;;;
0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,EU (fdf) - AV - Fz - R - Wi,29.11.2011,EU,772/11,0,Vorschlag fÌ_r eine Richtlinie des EuropÌ_ischen Parlaments und des Rates Ì_ber Formen der alternativen Beilegung verbraucherrechtlicher Streitigkeiten und zur Ìãnderung der Verordnung (EG) Nr. 2006/2004 und der Richtlinie 2009/22/EG (Richtlinie Ì_ber alternative Streitbeilegung),2011;;;;;;
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Fz (fdf),29.11.2011,Fz,771/11,0,HaushaltsfÌ_hrung 2011 Mitteilung gemÌ_ÌÙ å¤ 37 Absatz 4 BHO Ì_ber die Einwilligung in eine Ì_berplanmÌ_ÌÙige Ausgabe bei Kapitel 3002 Titel 632 50 - BAfÌ¦G SchÌ_lerinnen und SchÌ_ler - bis zur HÌ¦he von 26.000 T Euro,2011;;;;;;
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Fz (fdf),29.11.2011,Fz,770/11,0,HaushaltsfÌ_hrung 2011 Mitteilung gemÌ_ÌÙ å¤ 37 Absatz 4 BHO Ì_ber die Einwilligung in eine Ì_berplanmÌ_ÌÙige Ausgabe bei Kapitel 1702 Titel 632 01 - Aufwendungen fÌ_r GrÌ_ber der Opfer von Krieg und Gewaltherrschaft - bis zur HÌ¦he von 5.960.642 Euro,2011;;;;;;
0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,AS (fdf) - FJ - Fz - Wi,28.11.2011,AS,768/11,0,Entwurf eines Gesetzes zur Reform der geringfÌ_gigen BeschÌ_ftigung und zur BekÌ_mpfung der illegalen BeschÌ_ftigung,2011;;;;;;
"0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,EU (fdf) - AS - FJ - In - K - Wi,25.11.2011,EU,767/11,0,""Vorschlag fÌ_r eine Verordnung des EuropÌ_ischen Parlaments und des Rates zur Einrichtung des EU-Programms """"ERASMUS FÌÏR ALLE"""" fÌ_r allgemeine und berufliche Bildung, Jugend und Sport"",2011";;;;;;
0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,EU (fdf) - K - Wi,25.11.2011,EU,766/11,0,Vorschlag fÌ_r eine Verordnung des EuropÌ_ischen Parlaments und des Rates zur Einrichtung des Programms Kreatives Europa,2011;;;;;;
,,,,,,,,,,,,,,,,25.11.2011,,765/11,,EntschlieÌÙung des Bundesrates zu der Mordserie der Neonazi-Bande und zur Arbeit der SicherheitsbehÌ¦rden,2011;;;;;;
"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AS (fdf),24.11.2011,AS,764/11,0,""EntschlieÌÙung des Bundesrates """"Umsetzung des ÌÏbereinkommens der Vereinten Nationen Ì_ber die Rechte von Menschen mit Behinderungen - Sprache gestaltet das Denken"""""",2011";;;;;;
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,EU (fdf) - U,23.11.2011,EU,763/11,0,Vorschlag fÌ_r eine Verordnung des EuropÌ_ischen Parlaments und des Rates Ì_ber ein System fÌ_r die ÌÏberwachung von Treibhausgasemissionen sowie fÌ_r die Berichterstattung Ì_ber diese Emissionen und Ì_ber andere klimaschutzrelevante Informationen auf Ebene der Mitgliedstaaten und der EU,2011;;;;;;
,,,,,,,,,,,,,,,,24.11.2011,,762/11,,Gesetz zur Verbesserung der Eingliederungschancen am Arbeitsmarkt,2011;;;;;;
0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,Fz (fdf) - In - Wi,22.11.2011,Fz,761/11,0,Entwurf eines Gesetzes zur Besteuerung von Sportwetten,2011;;;;;;
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,EU (fdf) - AS - Wi,21.11.2011,EU,760/11,0,Vorschlag fÌ_r eine Richtlinie des EuropÌ_ischen Parlaments und des Rates zur Harmonisierung der Rechtsvorschriften der Mitgliedstaaten betreffend die Bereitstellung elektrischer Betriebsmittel zur Verwendung innerhalb bestimmter Spannungsgrenzen auf dem Markt,2011;;;;;;
0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,EU (fdf) - AS - G - Wi,21.11.2011,EU,759/11,0,Vorschlag fÌ_r eine Richtlinie des EuropÌ_ischen Parlaments und des Rates zur Harmonisierung der Rechtsvorschriften der Mitgliedstaaten fÌ_r GerÌ_te und Schutzsysteme zur bestimmungsgemÌ_ÌÙen Verwendung in explosionsgefÌ_hrdeten Bereichen,2011;;;;;;
0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,EU (fdf) - AS - In - U - Wi,21.11.2011,EU,758/11,0,Vorschlag fÌ_r eine Richtlinie des EuropÌ_ischen Parlaments und des Rates zur Harmonisierung der Rechtsvorschriften der Mitgliedstaaten Ì_ber die Bereitstellung auf dem Markt und die Kontrolle von Explosivstoffen fÌ_r zivile Zwecke,2011;;;;;;
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,EU (fdf) - AS - Wi,21.11.2011,EU,757/11,0,Vorschlag fÌ_r eine Richtlinie des EuropÌ_ischen Parlaments und des Rates zur Harmonisierung der Rechtsvorschriften der Mitgliedstaaten Ì_ber die Bereitstellung von AufzÌ_gen und Sicherheitsbauteilen fÌ_r AufzÌ_ge auf dem Markt,2011;;;;;;
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,EU (fdf) - Wi,21.11.2011,EU,756/11,0,Vorschlag fÌ_r eine Richtlinie des EuropÌ_ischen Parlaments und des Rates zur Angleichung der Rechtsvorschriften der Mitgliedstaaten betreffend die Bereitstellung von MessgerÌ_ten auf dem Markt,2011;;;;;;
0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,Fz (fdf) - In - Wi,22.11.2011,Fz,761/11,0,Entwurf eines Gesetzes zur Besteuerung von Sportwetten,2011;;;;;;
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,EU (fdf) - AS - Wi,21.11.2011,EU,760/11,0,Vorschlag fÌ_r eine Richtlinie des EuropÌ_ischen Parlaments und des Rates zur Harmonisierung der Rechtsvorschriften der Mitgliedstaaten betreffend die Bereitstellung elektrischer Betriebsmittel zur Verwendung innerhalb bestimmter Spannungsgrenzen auf dem Markt,2011;;;;;;
0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,EU (fdf) - AS - G - Wi,21.11.2011,EU,759/11,0,Vorschlag fÌ_r eine Richtlinie des EuropÌ_ischen Parlaments und des Rates zur Harmonisierung der Rechtsvorschriften der Mitgliedstaaten fÌ_r GerÌ_te und Schutzsysteme zur bestimmungsgemÌ_ÌÙen Verwendung in explosionsgefÌ_hrdeten Bereichen,2011;;;;;;
0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,EU (fdf) - AS - In - U - Wi,21.11.2011,EU,758/11,0,Vorschlag fÌ_r eine Richtlinie des EuropÌ_ischen Parlaments und des Rates zur Harmonisierung der Rechtsvorschriften der Mitgliedstaaten Ì_ber die Bereitstellung auf dem Markt und die Kontrolle von Explosivstoffen fÌ_r zivile Zwecke,2011;;;;;;
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,EU (fdf) - AS - Wi,21.11.2011,EU,757/11,0,Vorschlag fÌ_r eine Richtlinie des EuropÌ_ischen Parlaments und des Rates zur Harmonisierung der Rechtsvorschriften der Mitgliedstaaten Ì_ber die Bereitstellung von AufzÌ_gen und Sicherheitsbauteilen fÌ_r AufzÌ_ge auf dem Markt,2011;;;;;;
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,EU (fdf) - Wi,21.11.2011,EU,756/11,0,Vorschlag fÌ_r eine Richtlinie des EuropÌ_ischen Parlaments und des Rates zur Angleichung der Rechtsvorschriften der Mitgliedstaaten betreffend die Bereitstellung von MessgerÌ_ten auf dem Markt,2011;;;;;;
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,EU (fdf) - AS - Wi,21.11.2011,EU,755/11,0,Vorschlag fÌ_r eine Richtlinie des EuropÌ_ischen Parlaments und des Rates Ì_ber die Harmonisierung der Rechtsvorschriften der Mitgliedstaaten betreffend die Bereitstellung einfacher DruckbehÌ_lter auf dem Markt,2011;;;;;;
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,EU (fdf) - Wi,21.11.2011,EU,754/11,0,Vorschlag fÌ_r eine Richtlinie des EuropÌ_ischen Parlaments und des Rates zur Angleichung der Rechtsvorschriften der Mitgliedstaaten betreffend die Bereitstellung nichtselbsttÌ_tiger Waagen auf dem Markt,2011;;;;;;
0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,EU (fdf) - AS - G - Wi,21.11.2011,EU,753/11,0,Vorschlag fÌ_r eine Richtlinie des EuropÌ_ischen Parlaments und des Rates zur Harmonisierung der Rechtsvorschriften der Mitgliedstaaten Ì_ber die elektromagnetische VertrÌ_glichkeit,2011;;;;;;
0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,EU (fdf) - AS - In - U - Wi,21.11.2011,EU,752/11,0,Vorschlag fÌ_r eine Richtlinie des EuropÌ_ischen Parlaments und des Rates zur Harmonisierung der Rechtsvorschriften der Mitgliedstaaten Ì_ber die Bereitstellung pyrotechnischer GegenstÌ_nde auf dem Markt,2011;;;;;;
0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,U (fdf) - R,18.11.2011,U,751/11,0,Hauptgutachten 2011 des Wissenschaftlichen Beirats der Bundesregierung Globale UmweltverÌ_nderungen Welt im Wandel - Gesellschaftsvertrag fÌ_r eine GroÌÙe Transformation,2011;;;;;;
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Fz (fdf),21.11.2011,Fz,750/11,0,Bestellung eines Mitglieds des Verwaltungsrates der Kreditanstalt fÌ_r Wiederaufbau,2011;;;;;;
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Vk (fdf),25.11.2011,Vk,749/11,0,Gesetz zu dem Abkommen vom 17. Juni 2010 zwischen der Regierung der Bundesrepublik Deutschland und dem Ministerrat der Republik Albanien Ì_ber die Seeschifffahrt,2011;;;;;;
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Fz (fdf),25.11.2011,Fz,748/11,0,Gesetz zu dem Abkommen vom 3. Februar 2011 zwischen der Bundesrepublik Deutschland und dem KÌ¦nigreich Spanien zur Vermeidung der Doppelbesteuerung und zur Verhinderung der SteuerverkÌ_rzung auf dem Gebiet der Steuern vom Einkommen und vom VermÌ¦gen,2011;;;;;;
"0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,R (fdf),25.11.2011,R,747/11,0,""Gesetz zur Ìãnderung von Vorschriften Ì_ber VerkÌ_ndung und Bekanntmachungen sowie der Zivilprozessordnung, des Gesetzes betreffend die EinfÌ_hrung der Zivilprozessordnung und der Abgabenordnung"",2011";;;;;;
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FS (fdf),25.11.2011,FS,746/11,0,Gesetz Ì_ber die Statistik der ÌÏberschuldung privater Personen (ÌÏberschuldungsstatistikgesetz - ÌÏSchuldStatG),2011;;;;;;
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,AV (fdf),25.11.2011,AV,745/11,0,Gesetz zur Ìãnderung des EG-Verbraucherschutzdurchsetzungsgesetzes und zur Ìãnderung des Unterlassungsklagengesetzes,2011;;;;;;
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,AV (fdf),25.11.2011,AV,744/11,0,Gesetz zur Neuordnung des Pflanzenschutzrechtes,2011;;;;;;
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Fz (fdf),25.11.2011,Fz,743/11,0,Gesetz Ì_ber die Feststellung des Bundeshaushaltsplans fÌ_r das Haushaltsjahr 2012 (Haushaltsgesetz 2012),2011;;;;;;
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,R (fdf),05.12.2011,R,742/11,0,Verfahren vor dem Bundesverfassungsgericht,2011;;;;;;
"0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,EU (fdf),17.11.2011,EU,741/11,0,""Mitteilung der Kommission an das EuropÌ_ische Parlament, den Rat, den EuropÌ_ischen Wirtschafts- und Sozialausschuss und den Ausschuss der Regionen: Arbeitsprogramm der Kommission fÌ_r 2012 - EuropÌ_ische Erneuerung"",2011";;;;;;
0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,EU (fdf) - AV - G - K - U,17.11.2011,EU,740/11,0,Mitteilung der Kommission an das EuropÌ_ische Parlament und den Rat: Aktionsplan zur Abwehr der steigenden Gefahr der Antibiotikaresistenz,2011;;;;;;
0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,EU (fdf) - Fz - R - Wi,17.11.2011,EU,739/11,0,Vorschlag fÌ_r eine Verordnung des EuropÌ_ischen Parlaments und des Rates zur Ìãnderung der Verordnung (EG) Nr. 1060/2009 Ì_ber Ratingagenturen,2011;;;;;;
0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,EU (fdf) - Fz - Wi,17.11.2011,EU,738/11,0,Vorschlag fÌ_r eine Richtlinie des EuropÌ_ischen Parlaments und des Rates zur Ìãnderung der Richtlinie 2009/65/EG zur Koordinierung der Rechts- und Verwaltungsvorschriften betreffend bestimmte Organismen fÌ_r gemeinsame Anlagen in Wertpapieren (OGAW) und der Richtlinie 2011/61/EU Ì_ber die Verwalter alternativer Investmentfonds im Hinblick auf den Ì_bermÌ_ÌÙigen RÌ_ckgriff auf Ratings,2011;;;;;;
0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,Fz (fdf) - In - Wo,17.11.2011,Fz,737/11,0,Entwurf eines Gesetzes zur Ìãnderung des Grunderwerbsteuergesetzes - Grunderwerbsteuerbefreiung bei ZusammenschlÌ_ssen kommunaler GebietskÌ¦rperschaften,2011;;;;;;
,,,,,,,,,,,,,,,,25.11.2011,,736/11,,Wahl von Richtern des Bundesverfassungsgerichts,2011;;;;;;
0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,EU (fdf) - AS - FJ - FS - In,17.11.2011,EU,735/11,0,GrÌ_nbuch der Kommission zum Recht auf FamilienzusammenfÌ_hrung von in der EuropÌ_ischen Union lebenden DrittstaatsangehÌ¦rigen (Richtlinie 2003/86/EG),2011;;;;;;
"0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,AS (fdf) - FJ - FS,16.11.2011,AS,734/11,0,""Bericht der Bundesregierung Ì_ber die gesetzliche Rentenversicherung, insbesondere Ì_ber die Entwicklung der Einnahmen und Ausgaben, der NachhaltigkeitsrÌ_cklage sowie des jeweils erforderlichen Beitragssatzes in den kÌ_nftigen 15 Kalenderjahren (Rentenversicherungsbericht 2011) und Gutachten des Sozialbeirats zum Rentenversicherungsbericht 2011"",2011";;;;;;
0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,EU (fdf) - Fz - In - Wi,14.11.2011,EU,733/11,0,Vorschlag fÌ_r eine Verordnung des EuropÌ_ischen Parlaments und des Rates Ì_ber Aufsichtsanforderungen an Kreditinstitute und Wertpapierfirmen,2011;;;;;;
,,,,,,,,,,,,,,,,26.10.2011,,732/11,,Dritter Bericht zur TragfÌ_higkeit der Ì¦ffentlichen Finanzen,2011;;;;;;
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AS (fdf),16.11.2011,AS,731/11,0,Verordnung zur Bestimmung der BeitragssÌ_tze in der gesetzlichen Rentenversicherung fÌ_r das Jahr 2012 (Beitragssatzverordnung 2012 - BSV 2012),2011;;;;;;
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,R (fdf),17.11.2011,R,730/11,0,... StrafrechtsÌ_nderungsgesetz zur Umsetzung der Richtlinie des EuropÌ_ischen Parlaments und des Rates Ì_ber den strafrechtlichen Schutz der Umwelt,2011;;;;;;
0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,EU (fdf) - Fz - In,14.11.2011,EU,729/11,0,Vorschlag fÌ_r eine Verordnung des Rates Ì_ber die Zusammenarbeit der VerwaltungsbehÌ¦rden auf dem Gebiet der Verbrauchsteuern,2011;;;;;;
