0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,EU (fdf) - AS - G - Wi,10.01.2006,EU,8/06,0,Vorschlag für eine Richtlinie des Europäischen Parlaments und des Rates zur Änderung der Richtlinien 90/385/EWG und 93/42/EWG des Rates sowie der Richtlinie 98/8/EG des Europäischen Parlaments und des Rates im Hinblick auf die Überarbeitung der Richtlinien über Medizinprodukte,2006
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Fz (fdf),10.01.2006,Fz,7/06,0,Haushaltsführung 2006 Einwilligung in eine überplanmäßige Ausgabe bei Kapitel 11 12 Titel 632 11 - Beteiligung des Bundes an den Leistungen für Unterkunft und Heizung -,2006
0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,EU (fdf) - AS - In - U - Wi,10.01.2006,EU,6/06,0,Vorschlag für eine Richtlinie des Rates über die Überwachung und Kontrolle der Verbringungen radioaktiver Abfälle und abgebrannter Brennelemente,2006
0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,EU (fdf) - AS - FS - In - Wi,10.01.2006,EU,5/06,0,Mitteilung der Kommission der Europäischen Gemeinschaften: Strategischer Plan zur legalen Zuwanderung,2006
0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,EU (fdf) - In - U - Wi,10.01.2006,EU,4/06,0,Vorschlag für eine Richtlinie des Europäischen Parlaments und des Rates über Abfälle,2006
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Fz (fdf),09.01.2006,Fz,3/06,0,Haushaltsführung 2005 Weitere Einwilligung in eine überplanmäßige Ausgabe bei Kapitel 1710 Titel 681 01 - Erziehungsgeld -,2006
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,EU (fdf) - A - G,05.01.2006,EU,2/06,0,Entschließung des Bundesrates zur dauerhaften Kennzeichnung tierischer Nebenprodukte,2006
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Fz (fdf),03.01.2006,Fz,1/06,0,Haushaltsführung 2005 Unterrichtung gemäß § 37 Abs. 4 BHO über die Einwilligung in eine überplanmäßige Ausgabe bei Kapitel 1509 Titel 632 51 - Kriegsopferfürsorge und gleichartige Leistungen,2006
,,,,,,,,,,,,,,,,28.12.2007,,953/07,,"Entschließung des Europäischen Parlaments vom 29. November 2007 über ""Eine neue Dynamik für die afrikanische Landwirtschaft - Vorschlag für die Entwicklung der Landwirtschaft und für Nahrungsmittelsicherheit in Afrika""",2007
,,,,,,,,,,,,,,,,28.12.2007,,952/07,,Entschließung des Europäischen Parlaments vom 29. November 2007 zu Handel und Klimaänderung,2007
,,,,,,,,,,,,,,,,28.12.2007,,951/07,,"Entschließung des Europäischen Parlaments vom 29. November 2007 zum Thema ""Eine neue EU-Tourismuspolitik: Wege zu mehr Partnerschaft für den europäischen Tourismus""",2007
,,,,,,,,,,,,,,,,28.12.2007,,950/07,,Entschließung des Europäischen Parlaments vom 29. November 2007 zu gemeinsamen Grundsätzen für den Flexicurity-Ansatz,2007
,,,,,,,,,,,,,,,,28.12.2007,,949/07,,Entschließung des Europäischen Parlaments vom 29. November 2007 zur Lage in Georgien,2007
,,,,,,,,,,,,,,,,28.12.2007,,948/07,,Legislative Entschließung des Europäischen Parlaments vom 29. November 2007 zu dem Vorschlag für einen Beschluss des Rates über den Abschluss des Abkommens über wissenschaftlich-technische Zusammenarbeit zwischen der Europäischen Gemeinschaft und der Arabischen Republik Ägypten,2007
,,,,,,,,,,,,,,,,10.12.2007,,947/07,,Entschließung des Europäischen Parlaments vom 14. November 2007 zu den Beratungen des Petitionsausschusses in der Sitzungsperiode 2006 und Bericht über die Beratungen des Petitionsausschusses in der Sitzungsperiode 2006,2007
,,,,,,,,,,,,,,,,10.12.2007,,946/07,,"Erklärung des Europäischen Parlaments zur ""Dys""kriminierung und sozialen Ausgrenzung dysfunktionaler Kinder",2007
,,,,,,,,,,,,,,,,21.12.2007,,945/07,,Migrationsbericht 2006,2007
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Wi (fdf),17.12.2007,Wi,944/07,0,"Tätigkeitsbericht 2006/2007 der Bundesnetzagentur für Elektrizität, Gas, Telekommunikation, Post und Eisenbahnen Bericht nach § 121 Abs. 1 Telekommunikationsgesetz und § 47 Abs. 1 Postgesetz und Sondergutachten der Monopolkommission gemäß § 121 Abs. 2 Telekommunikationsgesetz und gemäß § 44 Postgesetz in Verbindung mit § 81 Abs. 3 Telekommunikationsgesetz a.F.",2007
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,AS (fdf) - G,28.12.2007,AS,943/07,0,Bericht der Bundesregierung über den Stand von Sicherheit und Gesundheit bei der Arbeit und über das Unfall- und Berufskrankheitengeschehen in der Bundesrepublik Deutschland im Jahr 2006,2007
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,Vk (fdf) - Fz,21.12.2007,Vk,942/07,0,Verordnung über die Gebühren und Auslagen für Amtshandlungen der Eisenbahnverkehrsverwaltung des Bundes (Bundeseisenbahngebührenverordnung - BEGebV),2007
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,In (fdf),21.12.2007,In,941/07,0,Verordnung zur Änderung der AZRG-Durchführungsverordnung,2007
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,In (fdf),21.12.2007,In,940/07,0,Verordnung zur Änderung der Beschussverordnung,2007
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,G (fdf) - In - K,21.12.2007,G,939/07,0,Verordnung über die Anforderungen an Qualität und Sicherheit der Entnahme von Geweben und deren Übertragung nach dem Transplantationsgesetz (TPG-Gewebeverordnung - TPG-GewV),2007
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,G (fdf) - In - K,21.12.2007,G,938/07,0,Verordnung zur Änderung der Arzneimittel- und Wirkstoffherstellungsverordnung,2007
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,Fz (fdf) - In,21.12.2007,Fz,937/07,0,Verordnung zur Festsetzung der Erhöhungszahl für die Gewerbesteuerumlage nach § 6 Abs. 5 des Gemeindefinanzreformgesetzes im Jahr 2008,2007
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A (fdf),21.12.2007,A,936/07,0,Verordnung zur Durchführung der EG-Milchquotenregelung (Milchquotenverordnung - MilchQuotV),2007
,,,,,,,,,,,,,,,,18.12.2007,,935/07,,Stellungnahme der Bundesregierung zu der Entschließung des Bundesrates zum Gesetz über die Durchsetzung der Verbraucherschutzgesetze bei innergemeinschaftlichen Verstößen,2007
,,,,,,,,,,,,,,,,20.12.2007,,934/07,,Siebter Bericht über die Lage der Ausländerinnen und Ausländer in Deutschland,2007
,,,,,,,,,,,,,,,,20.12.2007,,933/07,,Bericht der Bundesregierung zu den Erfahrungen mit dem Verfahren der Beteiligung von Ethik-Kommissionen bei klinischen Prüfungen,2007
0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,EU (fdf) - AS - FJ - G - K - Wo,18.12.2007,EU,932/07,0,Vorschlag für einen Beschluss des Europäischen Parlaments und des Rates über das Europäische Jahr zur Bekämpfung von Armut und sozialer Ausgrenzung (2010),2007
